image_name,caption
ILSVRC2012_test_00035908.jpg,A green lizard
ILSVRC2012_test_00035923.jpg,A brown snake with a white and black tail
ILSVRC2012_test_00035935.jpg,A red and pink bird
ILSVRC2012_test_00035949.jpg,An orange insect with black and white spots
ILSVRC2012_test_00035967.jpg,Two yellow buses
ILSVRC2012_test_00035982.jpg,Two colorful birds
ILSVRC2012_test_00036002.jpg,A green and frog
ILSVRC2012_test_00036007.jpg,A brown and white bird with a yellow beak
ILSVRC2012_test_00036018.jpg,A green lizard on another green lizard
ILSVRC2012_test_00036033.jpg,A brown and white dog with a red ball and red flowers
ILSVRC2012_test_00036034.jpg,Two black and greyish white and brown tigers
ILSVRC2012_test_00036063.jpg,A rabbit on dry grass
ILSVRC2012_test_00036099.jpg,A green lizard
ILSVRC2012_test_00036202.jpg,A green cucumber
ILSVRC2012_test_00036236.jpg,Two grey birds
ILSVRC2012_test_00036253.jpg,Four green apples
ILSVRC2012_test_00036281.jpg,A man in a green shirt is doing push-ups with a pair of dumbbells
ILSVRC2012_test_00036304.jpg,A red and black insect with black and white spots
ILSVRC2012_test_00036326.jpg,A black and white and grey bird floating on the water
ILSVRC2012_test_00036327.jpg,A blue and beige and dark grey peacock
ILSVRC2012_test_00036352.jpg,A lizard on the tree
ILSVRC2012_test_00036447.jpg,A brown bird beside the water
ILSVRC2012_test_00036458.jpg,A black and white dog
ILSVRC2012_test_00036466.jpg,A brown bird on a branch
ILSVRC2012_test_00036492.jpg,A brown lizard
ILSVRC2012_test_00036499.jpg,Two red and white footballs and a blue and white football
ILSVRC2012_test_00036527.jpg,Brown bread with white cream on a white plate
ILSVRC2012_test_00036564.jpg,A blue bird on a branch
ILSVRC2012_test_00036577.jpg,Two white birds
ILSVRC2012_test_00036597.jpg,A yellow ball between two white pillars on grassland
ILSVRC2012_test_00036608.jpg,A bird
ILSVRC2012_test_00036621.jpg,A brown snail
ILSVRC2012_test_00036627.jpg,A football player with a black and white football on the green grassy ground
ILSVRC2012_test_00036696.jpg,Two brown birds with long necks
ILSVRC2012_test_00036715.jpg,A white bird with black and brown wings
ILSVRC2012_test_00036716.jpg,A brown and yellow and black butterfly with white spots on purple flowers
ILSVRC2012_test_00036777.jpg,A brown and black monkey
ILSVRC2012_test_00036790.jpg,A grey boar
ILSVRC2012_test_00036821.jpg,An orange and black butterfly with white spots
ILSVRC2012_test_00036842.jpg,A reddish brown and grey bird with a yellow beak
ILSVRC2012_test_00036845.jpg,A white bird
ILSVRC2012_test_00036860.jpg,A snake on the tree
ILSVRC2012_test_00037003.jpg,A girl in a pink shirt on a balance beam
ILSVRC2012_test_00037015.jpg,A baby in white clothes
ILSVRC2012_test_00037075.jpg,A brown and grey bird with white markings
ILSVRC2012_test_00037107.jpg,A grey and white bird on the dark grey rock
ILSVRC2012_test_00037108.jpg,Two yellow birds with black and white wings
ILSVRC2012_test_00037184.jpg,A bird
ILSVRC2012_test_00037226.jpg,A yellow butterfly on purple flowers
ILSVRC2012_test_00037227.jpg,A brown and grey squirrel
ILSVRC2012_test_00037303.jpg,A white and black bird with an orange beak
ILSVRC2012_test_00037322.jpg,A white and blue boat with two men and an American flag
ILSVRC2012_test_00037342.jpg,An onion on a branch
ILSVRC2012_test_00037359.jpg,A brown and black and white dog beside a laptop
ILSVRC2012_test_00037365.jpg,Two brown dogs on a couch
ILSVRC2012_test_00037383.jpg,A pair of pink dumbbells held by a hand
ILSVRC2012_test_00037414.jpg,A white and grey and brown dog with green grass
ILSVRC2012_test_00037425.jpg,A white bird with a grey beak
ILSVRC2012_test_00037579.jpg,A brown dog and a grey dog with a red bone
ILSVRC2012_test_00037595.jpg,A woman in a black pair of sunglasses and yellow swimsuit is holding a child and a yellow basket
ILSVRC2012_test_00037635.jpg,A white and grey and black bird
ILSVRC2012_test_00037654.jpg,Two brown and black deer
ILSVRC2012_test_00037709.jpg,A brown and grey boar
ILSVRC2012_test_00037716.jpg,Two grey elephants with a little grey elephant walking on the green grass
ILSVRC2012_test_00037729.jpg,A brown deer
ILSVRC2012_test_00037753.jpg,A green lizard
ILSVRC2012_test_00037793.jpg,"Two white and black containers on the wall, one of them has a red object in it"
ILSVRC2012_test_00037810.jpg,A white and black bird
ILSVRC2012_test_00037841.jpg,A grey and white bird
ILSVRC2012_test_00037858.jpg,Two white dogs on lush green grass
ILSVRC2012_test_00037891.jpg,Two white and black birds on a nest
ILSVRC2012_test_00037982.jpg,A white bird with a yellow crown
ILSVRC2012_test_00037984.jpg,A brown amd grey turtle
ILSVRC2012_test_00038003.jpg,A white and black skunk
ILSVRC2012_test_00038035.jpg,A deer 
ILSVRC2012_test_00038149.jpg,A black and brown and white bird standing on green grassland
ILSVRC2012_test_00038173.jpg,A white and brown dog on a grey couch
ILSVRC2012_test_00038183.jpg,A white bird with a yellow beak
ILSVRC2012_test_00038208.jpg,A brown bird with a bulging yellow neck
ILSVRC2012_test_00038268.jpg,A brown monkey on a branch
ILSVRC2012_test_00038290.jpg,A rabbit on the green grass
ILSVRC2012_test_00038328.jpg,A brown dog on grass
ILSVRC2012_test_00038354.jpg,A man in a blue shirt in a red golf cart
ILSVRC2012_test_00038427.jpg,A white plate of colorful fruits
ILSVRC2012_test_00038458.jpg,Two goats
ILSVRC2012_test_00038463.jpg,"A big brown and white bird with three little dark brown birds behind it, with green plants surround them"
ILSVRC2012_test_00038470.jpg,A white and brown bird
ILSVRC2012_test_00038479.jpg,A person squating in the middle of two black and white and brown dogs
ILSVRC2012_test_00038495.jpg,An orange insect with black and white spots on yellow flowers
ILSVRC2012_test_00038510.jpg,A black ipod with grey buttons is on a hand
ILSVRC2012_test_00038528.jpg,A green snake
ILSVRC2012_test_00038583.jpg,A green snake
ILSVRC2012_test_00038589.jpg,Two  brown animals on white snow
ILSVRC2012_test_00038599.jpg,A black dog with a man in white shirt on a bed
ILSVRC2012_test_00038600.jpg,A rooster on dry grass
ILSVRC2012_test_00038609.jpg,A brown snake with grey and black patterns
ILSVRC2012_test_00038626.jpg,A butterfly on a pink flower
ILSVRC2012_test_00038678.jpg,A brown and grey monkey
ILSVRC2012_test_00038698.jpg,A bird
ILSVRC2012_test_00038711.jpg,Two yellow trains on the rails
ILSVRC2012_test_00038733.jpg,A sea snake
ILSVRC2012_test_00038769.jpg,A grey and brown bird on a rock
ILSVRC2012_test_00038773.jpg,A black bird with a white beak
ILSVRC2012_test_00038830.jpg,Four men on the beach
ILSVRC2012_test_00038895.jpg,A black and white object on the window
ILSVRC2012_test_00038992.jpg,A duck with a white beak
ILSVRC2012_test_00039001.jpg,A grey lizard with a bulging neck
ILSVRC2012_test_00039037.jpg,A black and white bird with a red beak
ILSVRC2012_test_00039086.jpg,A black and grey and brown insect on a green surface
ILSVRC2012_test_00039134.jpg,An orange and black butterfly with white spots on pink flowers
ILSVRC2012_test_00039163.jpg,A dark grey and orange bulldozer on white snowy slope
ILSVRC2012_test_00039182.jpg,A black and brown dog in black clothes
ILSVRC2012_test_00039310.jpg,A bird flying in the sky
ILSVRC2012_test_00039327.jpg,A green frog on hands
ILSVRC2012_test_00039395.jpg,"A dark brown and white bird on a yellow and white sign board with black characters, another dark brown and white bird is flying"
ILSVRC2012_test_00039543.jpg,A green lizard
ILSVRC2012_test_00039544.jpg,A dark grey duck with a red beak
ILSVRC2012_test_00039562.jpg,A white and black killer whale
ILSVRC2012_test_00039586.jpg,A green frog
ILSVRC2012_test_00039601.jpg,A white plane with a blue tail 
ILSVRC2012_test_00039606.jpg,A turtle
ILSVRC2012_test_00039686.jpg,A butterfly on green plants
ILSVRC2012_test_00039744.jpg,A reddish brown and greyish white mnokey
ILSVRC2012_test_00039779.jpg,A colorful lizard on the grey rock
ILSVRC2012_test_00039805.jpg,A bird on the pink flowers
ILSVRC2012_test_00039818.jpg,A man in black shirt with a monocyle is under a tree and on the green grass
ILSVRC2012_test_00039865.jpg,A woman holding a white dog
ILSVRC2012_test_00039945.jpg,Two birds on a branch
ILSVRC2012_test_00039958.jpg,A white dog with black spots and a red collar
ILSVRC2012_test_00040007.jpg,A brown and green bird
ILSVRC2012_test_00040082.jpg,Two black birds with white wings
ILSVRC2012_test_00040209.jpg,A flowerpot with green leaves and orange flowers next to another flowerpot with green leaves and pink flowers
ILSVRC2012_test_00040218.jpg,A turtle
ILSVRC2012_test_00040278.jpg,A brown and grey monkey with a greyish white tail
ILSVRC2012_test_00040292.jpg,A green snake
ILSVRC2012_test_00040296.jpg,A yellow and black bird with a big yellowish green and red and orange beak
ILSVRC2012_test_00040342.jpg,Three brown deer
ILSVRC2012_test_00040360.jpg,A black bottle with a red lid
ILSVRC2012_test_00040432.jpg,Two green apples
ILSVRC2012_test_00040467.jpg,A brown and grey crocodile
ILSVRC2012_test_00040469.jpg,A green snake
ILSVRC2012_test_00040480.jpg,A brown and grey and white bird floating on the water
ILSVRC2012_test_00040530.jpg,A white and pink bird with a dark grey beak
ILSVRC2012_test_00040562.jpg,A silver trumpet
ILSVRC2012_test_00040612.jpg,A man in grey and black clothes is skiing on the white snow
ILSVRC2012_test_00040614.jpg,A white and grey boat on the blue water
ILSVRC2012_test_00040622.jpg,A black and grey spider
ILSVRC2012_test_00040628.jpg,Two grey boars
ILSVRC2012_test_00040634.jpg,A bird
ILSVRC2012_test_00040646.jpg,A white and grey bird
ILSVRC2012_test_00040725.jpg,"An orange, a red pepper, an orange persimmon, a red pomegranate, yellow bananas, a dark red pink potato and a grey fruit in the middle"
ILSVRC2012_test_00040765.jpg,A yellow and white and black bird on a branch
ILSVRC2012_test_00040789.jpg,A grey lizard on green grass
ILSVRC2012_test_00040814.jpg,A black and brown bird
ILSVRC2012_test_00040868.jpg,A brown and black monkey
ILSVRC2012_test_00040918.jpg,Two grey hippos in the water
ILSVRC2012_test_00040946.jpg,Two people on a bike on green grassland
ILSVRC2012_test_00040970.jpg,A brown and black and grey bird on stones
ILSVRC2012_test_00040973.jpg,A white butterfly on pink flowers
ILSVRC2012_test_00041024.jpg,Two grey and yellow and white monkeys
ILSVRC2012_test_00041070.jpg,A woman with a black dog which has its tongue out
ILSVRC2012_test_00041082.jpg,A black and yellowish brown butterfly with tiny white spots
ILSVRC2012_test_00041094.jpg,A brown and dark grey and white dog
ILSVRC2012_test_00041111.jpg,A small brown bird under a bigger brown bird
ILSVRC2012_test_00041152.jpg,A grey and brown bird with an orange beak on the water
ILSVRC2012_test_00041242.jpg,A white bird
ILSVRC2012_test_00041267.jpg,A black and white and brown bird flying over the green water
ILSVRC2012_test_00041311.jpg,A white and grey bird
ILSVRC2012_test_00041391.jpg,A brown bird
ILSVRC2012_test_00041393.jpg,A woman in a big beige and purple hat
ILSVRC2012_test_00041533.jpg,A white bird with a yellow crown
ILSVRC2012_test_00041655.jpg,A brown and white bird on a red branch
ILSVRC2012_test_00041662.jpg,A child in dark brown hoodie
ILSVRC2012_test_00041700.jpg,A white and grey bird
ILSVRC2012_test_00041710.jpg,A brown deer 
ILSVRC2012_test_00041890.jpg,A white bird with a long dark grey beak
ILSVRC2012_test_00041908.jpg,A brown dog with an orange and blue ball
ILSVRC2012_test_00041925.jpg,A brown butterfly on yellow flowers
ILSVRC2012_test_00041972.jpg,Two brown dogs
ILSVRC2012_test_00042016.jpg,A white and black skunk on green grass
ILSVRC2012_test_00042106.jpg,A black and white bird with grey wings
ILSVRC2012_test_00042110.jpg,A man in black and white and yellow clothes holding a football on green grass
ILSVRC2012_test_00042147.jpg,A brown deer
ILSVRC2012_test_00042170.jpg,A white and brown bird with a yellow beak
ILSVRC2012_test_00042233.jpg,A beige insect on grey ground
ILSVRC2012_test_00042256.jpg,A big bird on green grass
ILSVRC2012_test_00042300.jpg,A child in green shirt on a white closestool
ILSVRC2012_test_00042301.jpg,A woman in a green shirt and a black short pants is holding a black dumbbell
ILSVRC2012_test_00042402.jpg,A woman in a blue helmet and a dark blue shirt with a red and pink backpack is on a bike
ILSVRC2012_test_00042420.jpg,A woman in pink clothes with golden patterns is on a balance beam
ILSVRC2012_test_00042484.jpg,A white and black bird
ILSVRC2012_test_00042516.jpg,A blue and dark brown bird
ILSVRC2012_test_00042637.jpg,A woman and a man in a green golf cart which has beige top
ILSVRC2012_test_00042695.jpg,A white and dark brown bird with a yellow beak
ILSVRC2012_test_00042715.jpg,A green lizard
ILSVRC2012_test_00042770.jpg,A lizard on the brown ground
ILSVRC2012_test_00042779.jpg,A white dog
ILSVRC2012_test_00042796.jpg,A white and grey and black bird
ILSVRC2012_test_00042806.jpg,An orange-brown and black bird 
ILSVRC2012_test_00042911.jpg,A glass bottle
ILSVRC2012_test_00042916.jpg,Three bottles of wine with red lids in a wooden brown box
ILSVRC2012_test_00042995.jpg,A brown dog
ILSVRC2012_test_00042997.jpg,A brown and black deer
ILSVRC2012_test_00043006.jpg,A baby
ILSVRC2012_test_00043031.jpg,A black and white and yellow penguin
ILSVRC2012_test_00043038.jpg,A white dog
ILSVRC2012_test_00043044.jpg,A white and black dog with a tennis ball
ILSVRC2012_test_00043059.jpg,A blue laptop with a black screen next to a black laptop
ILSVRC2012_test_00043062.jpg,A bird on a branch
ILSVRC2012_test_00043093.jpg,A red guitar next to a dark cyan guitar
ILSVRC2012_test_00043094.jpg,A brown dog with a blue collar next to a black dog with a red collar
ILSVRC2012_test_00043101.jpg,A yellowish brown and red and black monkey
ILSVRC2012_test_00043119.jpg,A yellow and green bird with an orange beak
ILSVRC2012_test_00043162.jpg,A brown snake
ILSVRC2012_test_00043180.jpg,A grey lizard
ILSVRC2012_test_00043273.jpg,A man in white shirt is holding a yellow bottle which has a blue lid
ILSVRC2012_test_00043400.jpg,A white and grey dog
ILSVRC2012_test_00043404.jpg,A lizard on the hand
ILSVRC2012_test_00043408.jpg,A bee on a pink flower
ILSVRC2012_test_00043529.jpg,A child
ILSVRC2012_test_00043557.jpg,A yellow bus with the white top
ILSVRC2012_test_00043601.jpg,A red and black motorbike
ILSVRC2012_test_00043608.jpg,A bird on a yellow flower
ILSVRC2012_test_00043639.jpg,A dark grey bird on a branch
ILSVRC2012_test_00043647.jpg,A boy in a greenish brown shirt is blowing a harmonica
ILSVRC2012_test_00043662.jpg,Three men holding mallets
ILSVRC2012_test_00043701.jpg,A snake
ILSVRC2012_test_00043724.jpg,A brown and grey boar
ILSVRC2012_test_00043747.jpg,A white and grey bird
ILSVRC2012_test_00043752.jpg,A monkey on the green leaves
ILSVRC2012_test_00043778.jpg,A green lizard
ILSVRC2012_test_00043783.jpg,A black and dark blue monkey on a branch
ILSVRC2012_test_00043796.jpg,A lizard with a cyan head
ILSVRC2012_test_00043804.jpg,Yellow lemons
ILSVRC2012_test_00043816.jpg,A yellowish brown and black butterfly with white spots
ILSVRC2012_test_00043826.jpg,"Two men in yellow clothes and black caps, and a man in black shirt and a black cap"
ILSVRC2012_test_00043853.jpg,A bird floating on the blue water
ILSVRC2012_test_00043855.jpg,A dark brown insect and a silver coin
ILSVRC2012_test_00043868.jpg,A bird with a grey butterfly in its mouth
ILSVRC2012_test_00043872.jpg,A colorful bird next to a rock next to a white bird with a dark grey beak
ILSVRC2012_test_00043882.jpg,A small grey elephant next to a big grey elephant and a man in white shirt
ILSVRC2012_test_00043905.jpg,A white and grey dog
ILSVRC2012_test_00043906.jpg,Four glass bottles with colorful patterns
ILSVRC2012_test_00043927.jpg,A dark brown and black bird with a red beak
ILSVRC2012_test_00043974.jpg,A butterfly
ILSVRC2012_test_00043987.jpg,A bird on dry grass
ILSVRC2012_test_00043992.jpg,Two brown and white and grey monkeys
ILSVRC2012_test_00043995.jpg,An orange starfish with white spots
ILSVRC2012_test_00044021.jpg,Two birds
ILSVRC2012_test_00044025.jpg,A man holding a red screwdriver
ILSVRC2012_test_00044105.jpg,Two white and brown sailboats with people in black clothes on them
ILSVRC2012_test_00044119.jpg,A snake in black background
ILSVRC2012_test_00044123.jpg,A brown dog with a black mouth
ILSVRC2012_test_00044156.jpg,A dark brown bird on a white and brown animal
ILSVRC2012_test_00044169.jpg,A black and white and beige lizard on the reddish brown rock
ILSVRC2012_test_00044175.jpg,A brown and beige and pink lizard
ILSVRC2012_test_00044189.jpg,A brown and white and black red panda
ILSVRC2012_test_00044209.jpg,A white dog in a red vest on green grass
ILSVRC2012_test_00044226.jpg,A red and black and greyish white vacuum cleaner
ILSVRC2012_test_00044292.jpg,A brown bird
ILSVRC2012_test_00044314.jpg,A white and black and brown dog with a blue collar sitting on the green grass and white flowers
ILSVRC2012_test_00044361.jpg,A person in a greenish brown shirt and a white and grey helmet riding a monocycle
ILSVRC2012_test_00044372.jpg,A woman in black clothes holding a brown pretzel with white tissue
ILSVRC2012_test_00044375.jpg,A white and brown bird with orange feet
ILSVRC2012_test_00044434.jpg,Two black and white and brown dogs
ILSVRC2012_test_00044477.jpg,A baseball player in blue shirt and dark blue helmet holding a red and white and black baseball bat
ILSVRC2012_test_00044486.jpg,A brown dog with a black collar and a black and silver pendant
ILSVRC2012_test_00044514.jpg,A greenish grey lizard with white markings
ILSVRC2012_test_00044518.jpg,A brown dog with a branch in its mouth
ILSVRC2012_test_00044543.jpg,A black and white bird on grass
ILSVRC2012_test_00044575.jpg,A bird
ILSVRC2012_test_00044602.jpg,A grey and white and greenish grey monkey
ILSVRC2012_test_00044667.jpg,A brown snake
ILSVRC2012_test_00044689.jpg,Four penguins standing on the grey ground
ILSVRC2012_test_00044742.jpg,A woman in black shirt is playing table tennis with a red table tennis bat and a yellow ball
ILSVRC2012_test_00044816.jpg,A goat
ILSVRC2012_test_00044842.jpg,A colorful bird
ILSVRC2012_test_00044889.jpg,A grey pillbug on the green leaves
ILSVRC2012_test_00044928.jpg,A man in black shirt and a backpack is riding bike
ILSVRC2012_test_00044935.jpg,A greenish grey and yellowish brown monkey
ILSVRC2012_test_00044955.jpg,A yellow and black bird with white markings
ILSVRC2012_test_00045027.jpg,A big brown and white bird on dry grass
ILSVRC2012_test_00045109.jpg,A black submarine
ILSVRC2012_test_00045220.jpg,A blue and purple lizard with an orange head
ILSVRC2012_test_00045224.jpg,A white and brown deer
ILSVRC2012_test_00045357.jpg,A green snake
ILSVRC2012_test_00045412.jpg,A black and brown dog under the brick wall
ILSVRC2012_test_00045565.jpg,A blue bird walking on the beach
ILSVRC2012_test_00045669.jpg,A green snake on the hand
ILSVRC2012_test_00045682.jpg,A woman in purple clothes
ILSVRC2012_test_00045691.jpg,A white monkey with a black face
ILSVRC2012_test_00045732.jpg,A boy in white sleeveless shirt with a basketball
ILSVRC2012_test_00045764.jpg,Two birds on branches
ILSVRC2012_test_00045767.jpg,A grey bird with a red forehead
ILSVRC2012_test_00045774.jpg,A man in a white and blue helmet is riding a monocycle
ILSVRC2012_test_00045777.jpg,A white and black and beige bird
ILSVRC2012_test_00045778.jpg,A grey bird with a red beak and orange feet standing on the rock
ILSVRC2012_test_00045797.jpg,A group of penguins
ILSVRC2012_test_00045800.jpg,"A big brown and grey snake on the green grass, and a man in green shirt"
ILSVRC2012_test_00045823.jpg,A yellow and black bird
ILSVRC2012_test_00045829.jpg,A green and yellow snake
ILSVRC2012_test_00045842.jpg,A black and dark red and orange boat
ILSVRC2012_test_00046123.jpg,A white and brown and orange drum
ILSVRC2012_test_00046137.jpg,A boat on the water
ILSVRC2012_test_00046170.jpg,A brown and white rabbit
ILSVRC2012_test_00046217.jpg,Three orange and black insects with white spots
ILSVRC2012_test_00046282.jpg,A nail protruding from the wood
ILSVRC2012_test_00046301.jpg,A black and brown and white red panda
ILSVRC2012_test_00046367.jpg,A white snake in the water
ILSVRC2012_test_00046406.jpg,Two white and brown and black birds
ILSVRC2012_test_00046437.jpg,A bird
ILSVRC2012_test_00046505.jpg,A deer
ILSVRC2012_test_00046509.jpg,Two white adn grey birds
ILSVRC2012_test_00046515.jpg,A white and dark brown bird with a big beak
ILSVRC2012_test_00046552.jpg,Two girls are eating yellow popsicles
ILSVRC2012_test_00046557.jpg,Two black and white goats
ILSVRC2012_test_00046600.jpg,Two red strawberries
ILSVRC2012_test_00046620.jpg,A lizard
ILSVRC2012_test_00046759.jpg,A black and brown dog on the brown couch
ILSVRC2012_test_00046820.jpg,Two people riding a bike
ILSVRC2012_test_00046868.jpg,A green apple
ILSVRC2012_test_00046933.jpg,A white and grey bird
ILSVRC2012_test_00046956.jpg,A snake gliding in the water
ILSVRC2012_test_00046970.jpg,A bird on a branch
ILSVRC2012_test_00047004.jpg,A green lizard
ILSVRC2012_test_00047024.jpg,A black bird on the rock
ILSVRC2012_test_00047115.jpg,A rooster with a red comb
ILSVRC2012_test_00047123.jpg,A white boat
ILSVRC2012_test_00047131.jpg,A yellow car
ILSVRC2012_test_00047134.jpg,A beige butterfly on purple flowers and green plants
ILSVRC2012_test_00047169.jpg,A football player in black clothes fighting with a football player in white clothes and a football under their feet
ILSVRC2012_test_00047202.jpg,A blue bird
ILSVRC2012_test_00047211.jpg,A person in red and black and yellow and orange clothes is skiing on the rocky slope
ILSVRC2012_test_00047221.jpg,A blue bird on green leaves
ILSVRC2012_test_00047276.jpg,A brown scorpion
ILSVRC2012_test_00047294.jpg,A black and brown duck with a yellow beak
ILSVRC2012_test_00047312.jpg,A brown rabbit
ILSVRC2012_test_00047313.jpg,Two brown camels
ILSVRC2012_test_00047403.jpg,A white ball with black patterns and characters on the green base
ILSVRC2012_test_00047423.jpg,A bus
ILSVRC2012_test_00047455.jpg,A bottle with a pink sticker and a pink lid
ILSVRC2012_test_00047460.jpg,A brown and white tiger with black markings
ILSVRC2012_test_00047464.jpg,A white bird
ILSVRC2012_test_00047475.jpg,A blue and brown lizard
ILSVRC2012_test_00047535.jpg,A brown and white deer lying on the ground
ILSVRC2012_test_00047699.jpg,A black and orange insect with white spots
ILSVRC2012_test_00047729.jpg,A colorful bird
ILSVRC2012_test_00047739.jpg,A black and white zebra on dry grass
ILSVRC2012_test_00047749.jpg,A goat on the slope
ILSVRC2012_test_00047795.jpg,A brown butterfly
ILSVRC2012_test_00047805.jpg,Four pink birds
ILSVRC2012_test_00047837.jpg,A yellow and black and white bird
ILSVRC2012_test_00047855.jpg,A black and bluish grey scorpion
ILSVRC2012_test_00047873.jpg,A brown goat on the slope
ILSVRC2012_test_00047886.jpg,A black insect with red and white spots
ILSVRC2012_test_00047917.jpg,A silver limousine with black top
ILSVRC2012_test_00047944.jpg,A grey lizard
ILSVRC2012_test_00047953.jpg,Two white and beige birds
ILSVRC2012_test_00047987.jpg,A blue bird
ILSVRC2012_test_00048001.jpg,A woman in a swimming cap
ILSVRC2012_test_00048023.jpg,A black and yellow bird with a white tail and a big yellow beak
ILSVRC2012_test_00048171.jpg,A green lizard
ILSVRC2012_test_00048195.jpg,A child in a white shower cap is in a blue object
ILSVRC2012_test_00048236.jpg,A bird on the brown rock
ILSVRC2012_test_00048274.jpg,A brown insect
ILSVRC2012_test_00048279.jpg,A black boar
ILSVRC2012_test_00048296.jpg,A turtle in green plants
ILSVRC2012_test_00048318.jpg,A grey andn brown and white monkey
ILSVRC2012_test_00048450.jpg,A yellow and dark grey bus
ILSVRC2012_test_00048526.jpg,A woman in grey shirt is holding a white and brown dog
ILSVRC2012_test_00048578.jpg,A snake gliding along the grey ground
ILSVRC2012_test_00048651.jpg,Two grey and brown birds with black heads and white markings
ILSVRC2012_test_00048699.jpg,A person in a yellow helmet driving a racing car
ILSVRC2012_test_00048774.jpg,A white and black snow plow truck on white snowy road
ILSVRC2012_test_00048791.jpg,A brown and white goat
ILSVRC2012_test_00048807.jpg,A white and black and orange bike leaning against the tree
ILSVRC2012_test_00048816.jpg,A brown and black dog with a red collar
ILSVRC2012_test_00048843.jpg,A turtle on the water
ILSVRC2012_test_00048860.jpg,A red and black insect with white spots
ILSVRC2012_test_00048862.jpg,A bird with a long neck
ILSVRC2012_test_00048870.jpg,A black and white bird with a big yellow and orange beak
ILSVRC2012_test_00048886.jpg,A reddish brown and greenish grey monkey on branches
ILSVRC2012_test_00048955.jpg,A brown goat lying on the ground
ILSVRC2012_test_00049016.jpg,A hippo
ILSVRC2012_test_00049020.jpg,A grey and brown bird with white markings
ILSVRC2012_test_00049143.jpg,A bird on the branch
ILSVRC2012_test_00049144.jpg,A beige monkey
ILSVRC2012_test_00049152.jpg,Two women in colorful swimsuits
ILSVRC2012_test_00049183.jpg,A green lizard
ILSVRC2012_test_00049218.jpg,A brown and beige bird
ILSVRC2012_test_00049225.jpg,A man in a transparent shower cap
ILSVRC2012_test_00049252.jpg,Four brown deer
ILSVRC2012_test_00049391.jpg,A blue bird
ILSVRC2012_test_00049423.jpg,Brown and white monkeys
ILSVRC2012_test_00049499.jpg,A pink and red and black bird
ILSVRC2012_test_00049654.jpg,Two black and white birds on grass
ILSVRC2012_test_00049700.jpg,Two men in black and white clothes with a basketball
ILSVRC2012_test_00049762.jpg,A brown and white frog with black markings
ILSVRC2012_test_00049827.jpg,A grey rabbit
ILSVRC2012_test_00049968.jpg,A green car
ILSVRC2012_test_00050046.jpg,Two birds
ILSVRC2012_test_00050064.jpg,A brown camell and many brown goats on the green grass
ILSVRC2012_test_00050066.jpg,A man in yellow shirt holding a yellow football fight with men in green shirt
ILSVRC2012_test_00050128.jpg,A little white and brown bird and two big white and brown birds standing by the beach
ILSVRC2012_test_00050196.jpg,A brown dog and a white ball
ILSVRC2012_test_00050197.jpg,A bird on the branch
ILSVRC2012_test_00050277.jpg,Two brown and white dogs with pink collars
ILSVRC2012_test_00050293.jpg,Two brown dogs
ILSVRC2012_test_00050315.jpg,A grey bird
ILSVRC2012_test_00050336.jpg,A brown bird
ILSVRC2012_test_00050401.jpg,A spider on the green leaf
ILSVRC2012_test_00050408.jpg,A rooster
ILSVRC2012_test_00050496.jpg,Two yellow fruits and three dark purple figs
ILSVRC2012_test_00050505.jpg,A grey and white and brown and orange duck on the water
ILSVRC2012_test_00050521.jpg,A brown and grey mouse on the hand
ILSVRC2012_test_00050651.jpg,A brown bear
ILSVRC2012_test_00050671.jpg,A white and brown bird
ILSVRC2012_test_00050738.jpg,Three black and white and yellow penguins
ILSVRC2012_test_00050829.jpg,A bird
ILSVRC2012_test_00050856.jpg,A yellow and white plane
ILSVRC2012_test_00050894.jpg,A green frog
ILSVRC2012_test_00050921.jpg,A boar
ILSVRC2012_test_00050961.jpg,Two orange and white insects
ILSVRC2012_test_00050979.jpg,A big brown elephant with a small brown elephant
ILSVRC2012_test_00051058.jpg,A lizard with a long tail
ILSVRC2012_test_00051077.jpg,A turtle in the water
ILSVRC2012_test_00051168.jpg,A man in white shirt riding a monocycle
ILSVRC2012_test_00051233.jpg,An brown bowl with an orange-brown and white handle on the blue well 
ILSVRC2012_test_00051286.jpg,An orange car
ILSVRC2012_test_00051287.jpg,A white camel sitting on the ground
ILSVRC2012_test_00051311.jpg,A white and brown bird
ILSVRC2012_test_00051365.jpg,Two grey and black penguins with yellow and black heads
ILSVRC2012_test_00051399.jpg,A pinkish brown lizard with white and grey markings
ILSVRC2012_test_00051419.jpg,A white and grey dog with black spots
ILSVRC2012_test_00051486.jpg,A black bee on yellow flowers
ILSVRC2012_test_00051532.jpg,A white and grey dog
ILSVRC2012_test_00051598.jpg,A woman in red shirt holding a tennis racket
ILSVRC2012_test_00051665.jpg,A white and black dog on green grass
ILSVRC2012_test_00051705.jpg,A red starfish
ILSVRC2012_test_00051775.jpg,A black and white bird with a red beak and feet feeding a smaller white bird
ILSVRC2012_test_00051885.jpg,A woman in purple clothes jumping over the balance beam
ILSVRC2012_test_00051892.jpg,"A white and beige dog with a blue collar, a black and white dog"
ILSVRC2012_test_00051957.jpg,A brown monkey
ILSVRC2012_test_00052036.jpg,"Two men in black helmets, black and white shirts are squating on the ground, and a man in white shirt and a black helmet is holding a black and white baseball bat "
ILSVRC2012_test_00052073.jpg,A man in black underpants
