image_name,caption
n02077923_5161.jpg,A brown head of a seal
n02077923_660.jpg,A grey and brown seal lying on the sands
n02077923_991.jpg,A brown seal
n02084071_1027.jpg,A brown and white head of a dog
n02084071_2081.jpg,A brown dog
n02085936_10661.jpg,A white dog in black clothes
n02086079_4479.jpg,A grey and black dog
n02086240_4442.jpg,A white and black dog
n02087394_8935.jpg,A brown dog on the dirt
n02088094_3850.jpg,A woman with a white and beige and black dog
n02088238_10142.jpg,A white and brown dog
n02088364_13340.jpg,A white and brown dog
n02088364_4237.jpg,A white and grey and brown dog
n02090379_2584.jpg,A brown dog
n02090379_30.jpg,A black dog and a brown dog
n02090379_570.jpg,A brown dog
n02090379_732.jpg,A brown dog with a green collar
n02090622_6495.jpg,A woman in blue clothes is holding a white dog on green grass
n02091244_7762.jpg,"Three brown dogs, one with a brown collar, is on the white snow"
n02092339_1753.jpg,A grey dog is eating from a metal basin
n02092339_7271.jpg,A dog jumping over the water
n02092339_7499.jpg,A grey dog
n02093256_12074.jpg,A black dog on a black dog on the blue blanket
n02093256_1245.jpg,A black dog on a red rug with patterns
n02093256_2590.jpg,A brown and black dog with a tennis ball
n02093256_264.jpg,Two white and black dogs
n02093256_27997.jpg,A black and white dog
n02093256_3546.jpg,A black and white dog on a white couch
n02093256_6575.jpg,A black and white dog on grass
n02093256_6992.jpg,A black and white dog
n02093256_7016.jpg,A black dog
n02093256_7678.jpg,Three dogs with red and white collars on a blue blanket
n02093991_3267.jpg,Two brown dogs on a black couch
n02093991_9709.jpg,A brown dog
n02094114_1173.jpg,A black and brown dog
n02094114_3248.jpg,A brown dog
n02094258_5900.jpg,A brown dog
n02094433_6297.jpg,A white and brown dog and a small brown dog on a white quilt
n02095570_471.jpg,A brown dog with a red collar
n02095570_5009.jpg,A grey dog
n02096585_4467.jpg,A black and white dog with a woman who is reading a book
n02097047_2558.jpg,A greyish white and black dog 
n02097047_4445.jpg,A grey and white dog
n02097298_6863.jpg,Two black dogs with a man on a couch
n02097298_8901.jpg,Two black dogs on a red and green court with white lines
n02098286_395.jpg,A white and grey dog on the dock
n02099267_1191.jpg,A black dog
n02099601_9164.jpg,A small brown dog lying with a big brown dog
n02099712_1229.jpg,Two brown dogs in a blue basin
n02099712_461.jpg,A group of brown dogs on a blue couch
n02099849_1234.jpg,A brown dog with its tongue out
n02100236_1967.jpg,A in blue clothes is holding a grey and black dog and sitting on the grassland
n02100236_4566.jpg,A brown dog
n02100583_11767.jpg,A brown dog with a red chain
n02100583_1451.jpg,A brown dog in the water
n02100583_22227.jpg,A brown dog
n02100583_3473.jpg,A brown dog with a red collar
n02100583_9076.jpg,A brown dog with an orange collar
n02100877_2805.jpg,A brown dog
n02101388_11118.jpg,A white and brown dog on a green ground
n02101388_19745.jpg,A white and brown dog
n02102040_6556.jpg,A black and white dog
n02102040_911.jpg,A black and white dog with a white bowl on grass
n02102318_16428.jpg,A brown dog with a blue collar and a green rope
n02102318_447.jpg,A brown and white dog with a red collar
n02102480_5968.jpg,A brown dog
n02104029_7035.jpg,A white dog
n02105056_15199.jpg,A brown dog and a black dog on newspapers
n02105505_4632.jpg,A brown dog on white snow
n02106382_1955.jpg, black dogs on green grass
n02106550_4039.jpg,A black and brown dog on the white snow
n02106662_14930.jpg,Two brown and black dogs on a rock
n02107312_2114.jpg,Two brown dogs
n02107574_1465.jpg,A man is holding a child with a black and white and brown dog
n02107574_627.jpg,A black and brown and white dog on white snow
n02107683_3237.jpg,A black and white and brown dog with a person on white snow
n02107908_7711.jpg,A black and brown and white dog
n02108089_110.jpg,A person is holding a white and black dog in the water
n02108089_1333.jpg,A white and brown dog
n02108089_2088.jpg,A white and brown dog
n02108422_2275.jpg,Two brown and white and black dogs
n02108422_6408.jpg,A brown and black dog
n02108422_7333.jpg,A brown and black dog
n02108422_7766.jpg,A brown and black dog
n02108551_183.jpg,A woman with a black and beige dog
n02108551_4507.jpg,A dark brown and beige dog
n02108915_1958.jpg,A brown and black dog on white snow
n02109047_25749.jpg,A black and brown dog on a colorful rug
n02109961_5304.jpg,A white and grey dog on a brown rug
n02109961_66260.jpg,A grey and white dog
n02110063_11475.jpg,A group of white and brown dogs
n02110063_14969.jpg,A woman with three grey and white dogs on white snow
n02110185_12678.jpg,A white and brown dog on green grass and white snow
n02110185_13355.jpg,A grey and white dog on a brown table and a green blanket
n02110806_2930.jpg,A brown and white dog
n02110806_516.jpg,A brown and white dog
n02110806_5660.jpg,A white and brown dog with a green collar
n02110806_5871.jpg,A brown and white dog
n02110958_13002.jpg,A brown and black dog
n02110958_16334.jpg,A brown and black dog on green grass
n02110958_758.jpg,A brown dog
n02111129_5387.jpg,A black and brown dog
n02111277_29332.jpg,A dark brown dog with many red candies
n02111277_3285.jpg,A man in a white cap with a black dog in water
n02111277_37438.jpg,A small black dog with a big black dog
n02111277_399.jpg,A black dog
n02111277_421.jpg,A black dog
n02111889_4555.jpg,A brown dog with a red circle in its mouth
n02111889_6950.jpg,A white dog with a woman
n02112018_2931.jpg,A woman in purle shirt is holding a white and brown dog in a pink vest
n02112018_6110.jpg,A girl is holding a beige and white dog
n02112137_16533.jpg,A brown dog
n02112137_2113.jpg,A brown dog in a blue basin
n02112137_4760.jpg,A brown dog on white snow
n02112706_2805.jpg,A woman in white clothes with a black and brown dog on green grass
n02113023_1677.jpg,A brown and white and black dog
n02113023_3840.jpg,A brown and white dog
n02113624_3781.jpg,A brown dog
n02113799_4899.jpg,A grey and white dog with an old man in the blue swimming pool
n02119022_721.jpg,A brown fox on grey ground
n02119789_1033.jpg,Two brown and grey and black foxs
n02120079_26291.jpg,Two beige and white foxs on white snow
n02120079_4275.jpg,A grey and white foxs on white snow
n02120079_6962.jpg,A greyish white fox on the white snow
n02120505_4033.jpg,A brown and grey animal
n02121808_2219.jpg,A brown cat
n02121808_4264.jpg,A grey cat
n02121808_4815.jpg,A brown and black cat
n02121808_52.jpg,Four cat on a brown chair with a blue background
n02123045_11021.jpg,A dark brown and grey cat
n02123045_11978.jpg,A grey cat
n02123045_3069.jpg,A brown cat
n02123045_5369.jpg,A brown cat
n02123045_662.jpg,A brown cat on a white rug
n02123045_7747.jpg,A brown cat
n02123394_4656.jpg,A beige cat
n02123597_3235.jpg,A cat in a white basket
n02123597_5282.jpg,A grey and white cat
n02124075_14149.jpg,A grey and white cat and a brown andblack cat
n02124075_1723.jpg,A grey cat on a reddish pink rug
n02124075_9706.jpg,A brown and black cat
n02129165_2648.jpg,Two brown lionesses
n02129604_9393.jpg,A brrown and black and white tiger
n02131653_10413.jpg,Two small black bears with a big black bear
n02131653_2.jpg,A brown bear on white snow
n02131653_3471.jpg,A white and brown bear
n02131653_8010.jpg,A black and brown bear
n02132136_149.jpg,A  brown bear in the green water
n02132136_16628.jpg,A black and brown bear
n02132136_1715.jpg,A brown bear
n02132136_1810.jpg,A brown bear
n02132136_1846.jpg,Two brown bears
n02132136_2807.jpg,Two brown bears with a fish
n02132136_3143.jpg,A brown bear
n02132136_6538.jpg,A brown bear
n02132136_7429.jpg,A brown bear
n02132136_7468.jpg,A brown bear on rocks
n02132136_7901.jpg,A brown bear on rocks
n02132136_9059.jpg,A brown bear
n02133161_1118.jpg,A smal black bear with a big black bear
n02133161_1391.jpg,A black bear on green grassland
n02133161_2209.jpg,A black bear
n02133161_2970.jpg,A black bear
n02133161_3769.jpg,A black bear
n02134084_11887.jpg,A beige and white polar bear
n02134084_14031.jpg,A polar bear on white snow
n02134084_2247.jpg,A polar bear
n02134084_3098.jpg,A beige polar bear on white snow
n02134084_963.jpg,A polar bear on white snowy ground
n02134418_1820.jpg,A black bear with a white nose
n02134418_2683.jpg,A black and beige bear
n02134418_3230.jpg,A black bear
n02134418_4573.jpg,A brown bear with lush green grass
n02134418_499.jpg,A black and greyish white animal
n02165456_10306.jpg,A brown and white insect
n02165456_11220.jpg,A red and black insect with white and black spots
n02165456_11619.jpg,An red insect with black spots on a yellow flower
n02165456_14272.jpg,A black and red and white insect on a green leaf
n02165456_1603.jpg,A red and black and beige insect on a green leaf
n02165456_16199.jpg,Two red amd black insect on green leaves
n02165456_16339.jpg,A red and beige and black insect on a white surface
n02165456_16746.jpg,A red and black insect on a green leaf
n02165456_1720.jpg,A red and black insect on a green leaf
n02165456_17922.jpg,A red and black insect with white markings on a green plant
n02165456_18280.jpg,A red and black insect on a leaf
n02165456_18706.jpg,A red and black and white insect on pink and cyan flowers
n02165456_18978.jpg,A red insect with black spots on green leaves
n02165456_18991.jpg,Two red and black insects on green leaves
n02165456_19728.jpg,A red insect with black spots on plants
n02165456_19822.jpg,A red insect with black spots on a green leaf
n02165456_19990.jpg,A red and black insect with white spots on a green leaf
n02165456_20335.jpg,A red insect with red spots on lush green plants
n02165456_20619.jpg,A red and black insect on a yellow and white flower
n02165456_20706.jpg,A red insect with black spots
n02165456_20996.jpg,A black and red insect with white spots
n02165456_21312.jpg,A red and black insect with white spots
n02165456_2342.jpg,A red and black insect
n02165456_2378.jpg,A red insect on green leaves
n02165456_2456.jpg,A red and black insect on yellow flowers
n02165456_247.jpg,A red insect with black and yellow spots on a red plant
n02165456_298.jpg,A red insect with white and black spots
n02165456_3105.jpg,A red insect on green leaves 
n02165456_3221.jpg,An orange and black insect on a green leaf
n02165456_3602.jpg,An orange and black insect
n02165456_3633.jpg,A red and black insect on a green plant
n02165456_3869.jpg,A black and red and white insect in green plants
n02165456_42085.jpg,A red insect with black spots on a green plant
n02165456_441.jpg,A red insect with black spots on a green plant
n02165456_4506.jpg,A red and black insect on yellow flowers
n02165456_4770.jpg,A red insect with black spots
n02165456_4922.jpg,A red and black insect on a green leaf
n02165456_4961.jpg,Two reddish pink insects with black spots on green leaves
n02165456_5120.jpg,A red insect with black spots
n02165456_5340.jpg,A red insect with black and white spots
n02165456_5399.jpg,A black and red insect on green leaves
n02165456_5574.jpg,A red and black and white insect on a green leaf
n02165456_5732.jpg,A red insect with black spots on a green leaf
n02165456_6496.jpg,A red and black insect with white spots on a brown leaf
n02165456_6962.jpg,A red insect with black spots
n02165456_7567.jpg,A red and black insect
n02165456_8480.jpg,An orange and black insect on a green leaf
n02165456_87120.jpg,A red and black insect on green plants
n02165456_8750.jpg,A red and black insect in a yellow flower
n02165456_9284.jpg,A red and black insect on a green leaf
n02206856_2567.jpg,A black insect in a yellow and white flower
n02206856_3945.jpg,A brown bee on pink flowers
n02206856_6622.jpg,A brown insect on a purple flower
n02206856_7598.jpg,A brown and black bee on a yellow flower
n02219486_1951.jpg,A black and brown ant on a tree
n02219486_25026.jpg,A black ant on a green leaf
n02219486_9965.jpg,A black ant on a yellow flower
n02274259_13501.jpg,A black and brown butterfly on a pink flower
n02274259_7999.jpg,A black and white butterfly on yellow and white flowers and green leaves
n02276258_10202.jpg,A black butterfly with white and orange markings on purple flowers
n02276258_3027.jpg,A brown butterfly with white spots on the grey ground
n02276258_4748.jpg,A black and grey butterfly with orange and white markings on purple flowers
n02276258_5061.jpg,A brown and black butterfly with orange and white markings on a pink and purple flower
n02276258_7637.jpg,A brown and black butterfly with orange and white markings on purple flowers
n02277742_18068.jpg,A greyish white and brown butterfly on a yellow flower
n02277742_22920.jpg,A brown butterfly on a purple flower
n02277742_23477.jpg,A brown butterfly on a green leaf
n02277742_25188.jpg,A brown butterfly on a green leaf
n02277742_29474.jpg,A grey and brown butterfly
n02277742_39053.jpg,A grey and brown butterfly on green leaves
n02279972_11461.jpg,A brown and black butterfly with white markings yellow flowers
n02279972_21267.jpg,A brown and black butterfly with white spots on a yellow butterfly
n02279972_8513.jpg,A brown butterfly with black markings and white spots in a yellow flower
n02280649_11299.jpg,A white and yellow butterfly on green leaves
n02280649_1252.jpg,A white and 
n02280649_13542.jpg,A white and grey butterfly on a purple flower
n02280649_1560.jpg,A light yellow butterfly with a dark brown spot is on green plants and purple flowers
n02280649_19272.jpg,A white and dark grey butterfly on red flowers
n02280649_3387.jpg,A white and grey butterfly on pink flowers
n02280649_3759.jpg,A light yellow and greyish white butterfly with black spots
n02280649_4737.jpg,A white and grey butterfly with brown spots on a yellow flower
n02280649_4988.jpg,A greyish white butterfly on pink and yellow flowers
n02280649_7325.jpg,A light yellow butterfly on green leaves
n02280649_7921.jpg,A white and dark grey butterfly on a yellow flower
n02280649_8646.jpg,A white and dark grey butterfly on a hand
n02280649_8823.jpg,A white and green butterfly with grey spots
n02281406_10072.jpg,A light yelloow buterfly
n02281406_14291.jpg,A yellow butterfly on yellow and pink flowers
n02281406_3771.jpg,A yellow butterfly on a pink flower
n02281406_4056.jpg,A light yellow butterfly on yellow and pink flowers
n02281406_4283.jpg,A light yellow butterfly on a red flower
n02281406_4687.jpg,A yellow butterfly
n02281406_4804.jpg,A yellow butterfly 
n02281406_6147.jpg,A yellow butterfly
n02281406_6517.jpg,A light yellow butterfly on red flowers
n02281406_8258.jpg,A white butterfly on green leaves
n02281406_8601.jpg,A butterfly on purple flowers
n02281787_1600.jpg,A green and brown butterfly on a yellow flower
n02281787_1918.jpg,A bluish grey butterfly with brown markings on a yellow and white flower
n02281787_2394.jpg,A yellow buttefly on a flower
n02281787_2401.jpg,A brown butterfly on a purple flower
n02281787_2847.jpg,A dark brown and orange butterfly
n02281787_4649.jpg,A grey and brown butterfly on green leaves
n02317335_17961.jpg,A starfish
n02317335_19318.jpg,A starfish
n02317335_44586.jpg,Two pink starfishes
n02317335_7784.jpg,A dark brown starfish on a hand
n02317335_803.jpg,A starfish on a hand
n02324045_14307.jpg,Two brown rabbits
n02324045_26918.jpg,A dark brown and grey rabbit with green grass and purple flowers
n02324045_28693.jpg,A brown and grey and white rabbit
n02324045_8065.jpg,A brown rabbit
n02325366_12026.jpg,A grey and brown rabbit on the sands
n02325366_1764.jpg,A brown rabbit
n02325366_4570.jpg,A brown rabbit on white snow
n02326432_12304.jpg,A grey rabbit with stones
n02326432_22004.jpg,A brown rabbit
n02328150_12852.jpg,A rabbit on a red rug
n02328150_15736.jpg,A white rabbit
n02328150_555.jpg,A white rabbit
n02328150_5664.jpg,A white rabbit in a red cup
n02328150_993.jpg,A beige rabbit
n02342885_14049.jpg,A mouse on a green slide
n02342885_3288.jpg,A brown and white mouse
n02342885_3750.jpg,A dark gery and white mouse
n02342885_5364.jpg,A white mouse in a glass
n02342885_6641.jpg,A mouse
n02342885_727.jpg,A mouse
n02342885_7438.jpg,A white and brown mouse
n02342885_8545.jpg,A grey and white mouse is holding a piece of food
n02346627_14312.jpg,A brown and grey hedgehog
n02346627_18673.jpg,A white and black and brown hedgehog
n02346627_2082.jpg,A black hedgehog
n02346627_5111.jpg,A brown hedgehog on green grass
n02346627_6356.jpg,A white and beige hedgehog on hands
n02355227_6961.jpg,A white and grey and brown squirrel
n02356798_3461.jpg,A brown squirrel
n02374451_12802.jpg,A person riding a brown horse with three people around him
n02389026_4514.jpg,A woman with a big brown horse and a small brown horse on grass
n02391049_1239.jpg,A small zebra and a big zebra on grass
n02391049_125.jpg,A black and white zebra
n02391049_1378.jpg,Two zebras
n02391049_2049.jpg,A zebra
n02391049_2702.jpg,A small zebra next wo a big zebra
n02391049_4106.jpg,Two black and white zebras
n02391049_5163.jpg,A zebra
n02391049_7018.jpg,A black and white zebra
n02395003_12715.jpg,A pig
n02395003_15189.jpg,Tow pink pigs lying on the brown ground
n02395406_2489.jpg,A grey pig
n02395406_27546.jpg,Two black and white pigs on the dirt
n02395406_5927.jpg,A brown pig
n02396427_18261.jpg,A grey boar
n02396427_26553.jpg,A grey boar
n02396427_6831.jpg,A brown boar on the white snow
n02397096_1644.jpg,Two pigs lying on the ground
n02397096_1872.jpg,A pig
n02397096_2845.jpg,A brown boar
n02397096_9359.jpg,Two brown boars
n02398521_10187.jpg,A hippo in the green water
n02398521_11492.jpg,A hippo lying on the ground
n02398521_1597.jpg,A black hippo in the water
n02398521_21050.jpg,A black hippo
n02398521_24663.jpg,A man and a hippo lying on the ground
n02398521_25644.jpg,Two hippos
n02398521_28727.jpg,A grey hippo on the stone
n02398521_30451.jpg,Two hippos lying besdie the water
n02398521_31039.jpg,A hippo
n02398521_32115.jpg,A hippo lying on the ground
n02398521_56502.jpg,A hippo lying on the ground
n02398521_57223.jpg,A hippo lying on the ground
n02398521_6453.jpg,A hippo lying on the ground
n02398521_67406.jpg,A hippo lying on the ground
n02398521_73284.jpg,A black hippo looking at the camera
n02398521_7840.jpg,Two hippos
n02398521_9283.jpg,Two hippos
n02398521_980.jpg,A hippo in the water
n02402425_45566.jpg,Two brown and white goats on the green grass
n02412080_17487.jpg,A brown goat on the grassland
n02412080_1867.jpg,A brown and black and white goat
n02412080_52566.jpg,A goat on the slope
n02415577_3152.jpg,A goat
n02415577_8691.jpg,A brown goat
n02422699_20033.jpg,Three goats
n02437136_4879.jpg,A man and a woman are riding brown camels
n02437136_5026.jpg,A brown camel sitting on the green grass
n02437312_1632.jpg,Two men are riding brown camels
n02437312_3904.jpg,Three brown and black camels sitting on the ground
n02437312_4229.jpg,A brown camel
n02444819_3856.jpg,Two black seals on the snowy ground
n02444819_5880.jpg,A seal in the water
n02444819_7814.jpg,A seal in the water
n02454379_2388.jpg,A pangolin
n02454379_9858.jpg,A grey and beige pangolin in a blue bucket
n02484322_11971.jpg,A brown monkey
n02484322_18497.jpg,A yellow and white monkey
n02484322_4824.jpg,A monkey
n02484322_9608.jpg,A yellow and dark brown monkey
n02484975_1360.jpg,A big monkey is holding a small monkey
n02484975_618.jpg,A dark grey mnokey
n02486261_12695.jpg,A white and brown monkey
n02486261_1504.jpg,A brown and white and grey monkey
n02486261_5315.jpg,A mnokey
n02486261_7715.jpg,A grey and white and brown monkey sitting on the rock
n02486261_8053.jpg,A monkey on the rocky slope
n02486410_12180.jpg,Two small brown monkeys and a big grey monkey
n02486410_3975.jpg,A brown monkey
n02486410_4260.jpg,A monkey holding a little monkey on a car
n02486410_4265.jpg,Two brown and grey and black monkeys on a branch
n02486410_5444.jpg,Three brown monkeys on the rock
n02486410_9527.jpg,A monkey
n02487347_10390.jpg,Two white and brown monkeys
n02487347_10657.jpg,A brown monkey with a red face
n02487347_2538.jpg,A monkey holding a little monkey
n02487347_3902.jpg,A brown monkey with a red face
n02487347_427.jpg,A brown and black monkey
n02487347_6589.jpg,A brown monkey with a red face
n02487347_7514.jpg,A monkey holding its food
n02487347_8494.jpg,Two grey monkeys with red faces
n02488291_1279.jpg,A monkey with green leaves
n02488291_417.jpg,A grey and white monkey
n02488702_1421.jpg,A black and white monkey on a treee
n02490219_5466.jpg,A reddish brown mnokey on a rope
n02490219_6342.jpg,A monkey
n02490219_7180.jpg,A small brown monkey
n02492660_2850.jpg,A black and brown monkey on a green plant
n02492660_3468.jpg,A black and white monkey
n02493509_395.jpg,A black monkey on a branch
n02493793_10043.jpg,A black monkey
n02493793_2599.jpg,A brown and black monkey on a rock
n02494079_15.jpg,A monkey
n02494079_456.jpg,A grey and yellow and white monkey
n02494079_5569.jpg,A monkey
n02494079_7620.jpg,A monkey
n02503517_2405.jpg,An elephant in the blue water
n02503517_4393.jpg,Two grey elephants
n02503517_6232.jpg,A brown elephant
n02504013_1698.jpg,A man with a brown elephant
n02504013_1813.jpg,A grey elephant
n02504013_2342.jpg,An elephant
n02504013_2399.jpg,A group of elephants on grass
n02504013_405.jpg,An elephant on grass
n02504013_411.jpg,A black and orange elephant in the water
n02504013_4180.jpg,Two grey elephants
n02504013_6027.jpg,An elephant
n02504013_620.jpg,Two elephants
n02504013_7831.jpg,An elephant
n02504458_1022.jpg,An elephant on the ground
n02504458_2272.jpg,A brown elephant beside the rock
n02504458_2419.jpg,Two elephants on the grass
n02504458_3153.jpg,A grey elephant with green plants
n02504458_6449.jpg,A brown elephant
n02504458_6880.jpg,A brown elephant
n02504458_7564.jpg,A brown elephant
n02504458_7994.jpg,Two elephants
n02504458_8526.jpg,Two brown elephants
n02510455_1069.jpg,A black and white panda 
n02672831_17693.jpg,A man playing an accordion
n02672831_26280.jpg,A man in white shirt is playing the accordion
n02676566_8618.jpg,A brown instrument
n02701002_1814.jpg,A white ambulance
n02701002_290.jpg,A white and red ambulance
n02701002_3549.jpg,A white truck
n02701002_4128.jpg,A yellow ambulance
n02701002_4785.jpg,An ambulance
n02701002_5667.jpg,A white and red ambulance
n02701002_5898.jpg,An ambulance
n02701002_6241.jpg,A white and red ambulance
n02769748_17853.jpg,A red and grey backpack
n02769748_29117.jpg,A black and grey backpack
n02769748_31699.jpg,A black backpack with colorful spots
n02769748_80077.jpg,A black backpack
n02777292_14906.jpg,A woman ona balance beam
n02777292_15700.jpg,A woman in black clothes on a balance beam
n02777292_19939.jpg,A woman on a balance beam
n02786058_17397.jpg,A box with a pattern of Spiderman
n02786058_3815.jpg,Feet on the whiteand black and brown surface
n02786058_9017.jpg,A pink band-aid with colorful patterns
n02787622_5772.jpg,A man is sitting on a chair and playing the guitar
n02799071_11529.jpg,A white and red baseball
n02799071_12253.jpg,A white and red baseball
n02799071_12699.jpg,A white baseball
n02799071_17353.jpg,A white base ball in a brown baseball glove and a black baseball bat and a black helmet on grass
n02799071_21648.jpg,A man playing baseball on grassland
n02799071_3840.jpg,A man holding a white baseball
n02799071_44149.jpg,A hand holding a baseball
n02799071_8514.jpg,A man playing baseball on the baseball field
n02799071_9121.jpg,A white and red baseball in a brown baseball glove
n02802426_10489.jpg,A woman in blue and white clothes is playing basketball
n02802426_10666.jpg,A woman in white clothes is playing basketball
n02802426_12491.jpg,A woman in blue clothes is playing basketball
n02802426_13181.jpg,A woman in blue clothes and a woman in red clothes is playing basketball
n02802426_13236.jpg,A woman in a blue clothes is playing basketball
n02802426_13277.jpg,A man in black clothes and a man in white clothes is playing basketball
n02802426_13368.jpg,Two woman in blue clothes is playing basketball
n02802426_4147.jpg,A man in black clothes is holding a basketball
n02802426_4997.jpg,A woman in red clothes holding a basketball
n02802426_517.jpg,A woman in white and black clothes is holding a basketball
n02802426_5241.jpg,A person in red clothes playing basketball
n02802426_6102.jpg,A woman in red clothes and a woman in blue clothes is playing basketball
n02802426_7132.jpg,A man in black and white clothes is playing basketball
n02802426_7226.jpg,A woman in purple and white clothes is playing basketball
n02802426_7857.jpg,A woman in blue and white clothes is playing basketball
n02802426_8153.jpg,A person in blue clothes is playing basketball
n02802426_8263.jpg,A man in blue and red and white clothes is playing basketball
n02802426_8879.jpg,A woman in blue and white clothes is playing basketball
n02802426_9037.jpg,A woman in blue clothes is playing basketball
n02807133_10433.jpg,A person in a yellow swimming cap is swimming
n02807133_11136.jpg,A person in black clothes is jumping in the air
n02807133_13865.jpg,A man in a yellow swimming cap is in a blue swimming pool
n02807133_15494.jpg,A child with many colorful balls
n02807133_1917.jpg,A man in a yellow swimming cap is in a blue swimming pool
n02807133_2006.jpg,Two people in a swimming pool
n02807133_21548.jpg,A person in a yellow swimming cap
n02807133_2418.jpg,A person in a blue swimming cap and a black pair of goggles
n02807133_2508.jpg,A red swimming cap
n02807133_2712.jpg,A person in a blue swimming cap
n02807133_3336.jpg,A person in a blue swimming cap and black and yellow life jacket
n02807133_7563.jpg,A child in black goggles and grey swimming cap
n02807133_7697.jpg,A child in an orange swimming cap
n02807133_7746.jpg,A person in a blue swimming cap with white characters
n02807133_8011.jpg,A man
n02807133_8182.jpg,"A person in black clothes, a green swimming cap and blue goggles"
n02814533_12185.jpg,A black model of car
n02814533_3843.jpg,A car
n02814533_5727.jpg,A white car
n02815834_7809.jpg,Red liquid in a glass container in front of a white keyboard
n02828884_11545.jpg,A bench
n02828884_1634.jpg,A blue bench
n02834778_629.jpg,A bike on the road
n02870880_2753.jpg,A wooden brown cabinet
n02880940_8353.jpg,A cat in a metal basin
n02883205_15825.jpg,A red tie with dark blue patterns
n02883205_2410.jpg,A man with two women
n02883205_2762.jpg,A black tie
n02883205_4693.jpg,A black tie
n02883205_48547.jpg,A brown and black tie
n02892767_13528.jpg,A white bra
n02892767_5397.jpg,A white bra
n02917067_6880.jpg,A white and blue machine
n02924116_1867.jpg,A red bus
n02924116_26282.jpg,A yellow and white bus
n02924116_39685.jpg,A yellow and blue bus
n02924116_51663.jpg,A red double decker bus
n02924116_5709.jpg,A red double decker bus
n02924116_61339.jpg,A blue and beige bus
n02924116_83785.jpg,A red double decker bus
n02924116_8832.jpg,A red and black and yellow bus
n02924116_907.jpg,A red and beige bus
n02924116_9077.jpg,A red double decker bus
n02924116_94772.jpg,A red double decker bus
n02924116_9949.jpg,A red double decker bus
n02951358_10488.jpg,A man with two red boats
n02951358_10498.jpg,A group of people on a boat
n02951358_10951.jpg,Four people on a boat
n02951358_11607.jpg,A man on a boat
n02951358_1303.jpg,Three people with an orange boat
n02951358_13314.jpg,Three people on a boat
n02951358_3222.jpg,A brown boat on the blue water
n02951358_43584.jpg,A woman and two men are rowing the boats
n02951358_4958.jpg,Four girls are rowing a red boat
n02951358_7306.jpg,Two men on a red boat
n02951358_8145.jpg,Three men on a red boat
n02951358_9414.jpg,Two people on a red boat
n02951585_3416.jpg,A white and black container on the white surface
n02958343_10010.jpg,A black and orange car
n02958343_10092.jpg,A red and white car
n02958343_10183.jpg,A black car
n02958343_12252.jpg,A white car
n02958343_12566.jpg,A dark green car
n02958343_12902.jpg,A car
n02958343_427.jpg,A red car
n02958343_790.jpg,A dark green car
n02958343_856.jpg,A red car
n02970849_4322.jpg,Two boys on an ox cart
n02979186_14278.jpg,A black radio
n02979186_16736.jpg,A red radio
n02992211_26132.jpg,A man is playing a brown cello
n02992211_38350.jpg,A woman is playing a cello
n03001627_1537.jpg,Two red chairs
n03001627_8384.jpg,A girl on a blue chair
n03001627_9067.jpg,A brown chair on the lush green grass
n03017168_13524.jpg,A silver bell
n03062245_9853.jpg,A woman in white shirt is holding a metal bottle
n03063338_115.jpg,A black and white machine
n03063599_3573.jpg,A black and white cup
n03063599_3806.jpg,A cup
n03063599_3837.jpg,A white cup with black patterns
n03063599_3908.jpg,A cup wiht colorful patterns
n03063599_4051.jpg,A brown and white cup
n03063599_4071.jpg,A white cup with a silver handle
n03063599_4141.jpg,A white and black cup
n03063599_4499.jpg,A white cup with black characters on a green surface
n03063599_4959.jpg,A white cup with pink characters
n03085013_18841.jpg,A grey and white cat in front of a black keyboard
n03085013_19254.jpg,A white and grey keyboard
n03085013_21127.jpg,A white book with pink and black characters and pattern on a black keyboard
n03085013_21488.jpg,A white and brown mouse on a black keyboard
n03085013_22187.jpg,A brown cat with a black keyboard
n03085013_24294.jpg,A group toy ducks with a black keyboard
n03095699_15148.jpg,A ship
n03095699_26728.jpg,A big ship
n03095699_26914.jpg,A ship
n03095699_27042.jpg,A ship
n03095699_27995.jpg,A ship
n03100240_3927.jpg,Two black cars
n03100240_5804.jpg,Two black cars
n03100240_6944.jpg,A red and black car
n03120491_11070.jpg,Two baseball players in black and white clothes and black helmets 
n03120491_1199.jpg,Two baseball players in white clothes and black helmets and a referee in blue clothes and a dark blue cap
n03120491_17371.jpg,A baseball playing in white clothes and a black hemet is ready to swing his bat
n03120491_17745.jpg,A baseball player in white clothes and a blue helmet is holding a black bat
n03120491_17896.jpg,Two baseball players in black helmets and black and white clothes
n03120491_19143.jpg,Two baseball players in white clothes and black helmets and a referee in blue clothes and a dark blue cap
n03120491_19306.jpg,A baseball playing in white clothes and a white helmet
n03120491_2008.jpg,A baseball playing in a black helmet
n03120491_20255.jpg,A baseball player
n03120491_21120.jpg,A baseball player in white clothes and a black helmet
n03120491_22428.jpg,Two baseball players in black helmets
n03120491_22458.jpg,A baseball player in white clothes and a dark blue helmet
n03120491_24796.jpg,A baseball player in a black helmet and white clothes holding a golden bat
n03120491_25421.jpg,A baseball player in a black helmet and white clothes holding a silver bat
n03120491_25469.jpg,Three baseball players on the brown ground
n03120491_26139.jpg,Two baseball players in white clothes and a referee in blue clothes on the brown ground
